,type,date(yyyyMMddHHmmss),author,message,latitude,longitude,location,spam,hashtags,sentiment_score,sentiment,datetime,tokens,keywords,labels,fire,crime,emergency
319,mbdata,2.01401E+13,KronosQuoth,"to accomplish great things, we must not only act, but also dream, not only plan, but also believe. #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.266666667,1,2014-01-23 17:24:14,"['to', 'accomplish', 'great', 'things', ',', 'we', 'must', 'not', 'only', 'act', ',', 'but', 'also', 'dream', ',', 'not', 'only', 'plan', ',', 'but', 'also', 'believe', '.', '#', 'pokrally', '#', 'hi']","['accomplish', 'great', 'things', 'must', 'act', 'also', 'dream', 'plan', 'also', 'believe', 'pokrally']",[],[],[],[]
320,mbdata,2.01401E+13,KronosQuoth,non-judgment shapes reckless self-knowledge #pokrally #hi,,,,1,"['#POKRally', '#HI']",0,1,2014-01-23 17:24:14,"['non-judgment', 'shapes', 'reckless', 'self-knowledge', '#', 'pokrally', '#', 'hi']","['non-judgment', 'shapes', 'reckless', 'self-knowledge', 'pokrally']",[],[],[],[]
321,mbdata,2.01401E+13,KronosQuoth,if you want to achieve greatness stop asking for permission.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0,1,2014-01-23 17:24:14,"['if', 'you', 'want', 'to', 'achieve', 'greatness', 'stop', 'asking', 'for', 'permission', '.', '#', 'pokrally', '#', 'hi']","['want', 'achieve', 'greatness', 'stop', 'asking', 'permission', 'pokrally']",[],[],[],[]
322,mbdata,2.01401E+13,KronosQuoth,there are no traffic jams along the extra mile.  #kronosstar #pokrally,,,,0,"['#KronosStar', '#POKRally']",0,1,2014-01-23 17:24:14,"['there', 'are', 'no', 'traffic', 'jams', 'along', 'the', 'extra', 'mile', '.', '#', 'kronosstar', '#', 'pokrally']","['traffic', 'jams', 'along', 'extra', 'mile', 'kronosstar', 'pokrally']",['emergency'],[],[],"['traffic', 'traffic', 'traffic', 'traffic']"
323,mbdata,2.01401E+13,CentralBulletin,pok rally is peaceful but tense with strong police presence #abila #centralbulletin,,,,0,"['#Abila', '#CentralBulletin']",0.116666667,1,2014-01-23 17:24:31,"['pok', 'rally', 'is', 'peaceful', 'but', 'tense', 'with', 'strong', 'police', 'presence', '#', 'abila', '#', 'centralbulletin']","['pok', 'rally', 'peaceful', 'tense', 'strong', 'police', 'presence', 'abila', 'centralbulletin']",['crime'],[],"['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']",[]
324,mbdata,2.01401E+13,choconibbs,"where is the sign saying """"we snatched them!"""" #pokrally""""",,,,1,['#POKRally'],0,1,2014-01-23 17:24:31,"['where', 'is', 'the', 'sign', 'saying', '``', ""''"", 'we', 'snatched', 'them', '!', ""''"", ""''"", '#', 'pokrally', ""''"", ""''""]","['sign', 'saying', '``', 'snatched', 'pokrally']",[],[],[],[]
325,mbdata,2.01401E+13,FriendsOfKronos,abila post says pok rally peaceful tell that to the people they kidnapped #pok #terror,,,,1,"['#POK', '#terror']",0.25,1,2014-01-23 17:24:31,"['abila', 'post', 'says', 'pok', 'rally', 'peaceful', 'tell', 'that', 'to', 'the', 'people', 'they', 'kidnapped', '#', 'pok', '#', 'terror']","['abila', 'post', 'says', 'pok', 'rally', 'peaceful', 'tell', 'people', 'kidnapped', 'pok', 'terror']",['crime'],[],"['terror', 'terror', 'terror', 'terror']",[]
326,mbdata,2.01401E+13,KronosQuoth,non-judgment shapes reckless self-knowledge #pokrally #hi,,,,1,"['#POKRally', '#HI']",0,1,2014-01-23 17:24:40,"['non-judgment', 'shapes', 'reckless', 'self-knowledge', '#', 'pokrally', '#', 'hi']","['non-judgment', 'shapes', 'reckless', 'self-knowledge', 'pokrally']",[],[],[],[]
327,mbdata,2.01401E+13,KronosQuoth,"everything has beauty, but not everyone can see.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0,1,2014-01-23 17:24:40,"['everything', 'has', 'beauty', ',', 'but', 'not', 'everyone', 'can', 'see', '.', '#', 'kronosstar', '#', 'pokrally']","['everything', 'beauty', 'everyone', 'see', 'kronosstar', 'pokrally']",[],[],[],[]
328,mbdata,2.01401E+13,KronosQuoth,all progress takes place outside the comfort zone.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0,1,2014-01-23 17:24:40,"['all', 'progress', 'takes', 'place', 'outside', 'the', 'comfort', 'zone', '.', '#', 'pokrally', '#', 'hi']","['progress', 'takes', 'place', 'outside', 'comfort', 'zone', 'pokrally']",[],[],[],[]
329,mbdata,2.01401E+13,KronosQuoth,"your time is limited, so dont waste it living someone elses life.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",-0.135714286,0,2014-01-23 17:24:40,"['your', 'time', 'is', 'limited', ',', 'so', 'dont', 'waste', 'it', 'living', 'someone', 'elses', 'life', '.', '#', 'kronosstar', '#', 'pokrally']","['time', 'limited', 'dont', 'waste', 'living', 'someone', 'elses', 'life', 'kronosstar', 'pokrally']",[],[],[],[]
330,mbdata,2.01401E+13,BlueVelvet,rt @abilapost pok rally is peaceful so far but tense with a strong police presence #pokrally #abilapost,,,,0,"['#POKrally', '#AbilaPost']",0.1125,1,2014-01-23 17:25:00,"['rt', '@', 'abilapost', 'pok', 'rally', 'is', 'peaceful', 'so', 'far', 'but', 'tense', 'with', 'a', 'strong', 'police', 'presence', '#', 'pokrally', '#', 'abilapost']","['abilapost', 'pok', 'rally', 'peaceful', 'far', 'tense', 'strong', 'police', 'presence', 'pokrally', 'abilapost']",['crime'],[],"['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']",[]
331,mbdata,2.01401E+13,phantomagate,rt @abilapost pok rally is peaceful so far but tense with a strong police presence #pokrally #abilapost,,,,0,"['#POKrally', '#AbilaPost']",0.1125,1,2014-01-23 17:25:00,"['rt', '@', 'abilapost', 'pok', 'rally', 'is', 'peaceful', 'so', 'far', 'but', 'tense', 'with', 'a', 'strong', 'police', 'presence', '#', 'pokrally', '#', 'abilapost']","['abilapost', 'pok', 'rally', 'peaceful', 'far', 'tense', 'strong', 'police', 'presence', 'pokrally', 'abilapost']",['crime'],[],"['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']",[]
332,mbdata,2.01401E+13,brain448,rt @ourcountryourrights we have to hold our officials accountable for their corruption #pok,,,,1,['#POK'],0,1,2014-01-23 17:25:00,"['rt', '@', 'ourcountryourrights', 'we', 'have', 'to', 'hold', 'our', 'officials', 'accountable', 'for', 'their', 'corruption', '#', 'pok']","['ourcountryourrights', 'hold', 'officials', 'accountable', 'corruption', 'pok']",[],[],[],[]
333,mbdata,2.01401E+13,brain448,rt @reggiewassali awesome to see all the people supporting environment corporate & govt responsibilty community activism! #pokrally,,,,1,['#POKRally'],0.416666667,1,2014-01-23 17:25:00,"['rt', '@', 'reggiewassali', 'awesome', 'to', 'see', 'all', 'the', 'people', 'supporting', 'environment', 'corporate', '&', 'govt', 'responsibilty', 'community', 'activism', '!', '#', 'pokrally']","['reggiewassali', 'awesome', 'see', 'people', 'supporting', 'environment', 'corporate', '&', 'govt', 'responsibilty', 'community', 'activism', 'pokrally']",[],[],[],[]
334,mbdata,2.01401E+13,choconibbs,how many millions you want from their families? #poklove,,,,1,['#POKlove'],0.5,1,2014-01-23 17:25:00,"['how', 'many', 'millions', 'you', 'want', 'from', 'their', 'families', '?', '#', 'poklove']","['many', 'millions', 'want', 'families', 'poklove']",[],[],[],[]
335,mbdata,2.01401E+13,footfingers,president kapelou is a stooge for greeddy tethan corperations #pok˜,36.054,24.902,,1,['#POK'],0,1,2014-01-23 17:25:00,"['president', 'kapelou', 'is', 'a', 'stooge', 'for', 'greeddy', 'tethan', 'corperations', '#', 'pok˜']","['president', 'kapelou', 'stooge', 'greeddy', 'tethan', 'corperations', 'pok˜']",[],[],[],[]
336,mbdata,2.01401E+13,KronosQuoth,"winning isnt everything, but wanting to win is.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0.65,1,2014-01-23 17:25:01,"['winning', 'isnt', 'everything', ',', 'but', 'wanting', 'to', 'win', 'is', '.', '#', 'kronosstar', '#', 'pokrally']","['winning', 'isnt', 'everything', 'wanting', 'win', 'kronosstar', 'pokrally']",[],[],[],[]
337,mbdata,2.01401E+13,KronosQuoth,"success is...knowing your purpose in life, growing to reach your maximum potential, and sowing seeds that benefit others.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.15,1,2014-01-23 17:25:01,"['success', 'is', '...', 'knowing', 'your', 'purpose', 'in', 'life', ',', 'growing', 'to', 'reach', 'your', 'maximum', 'potential', ',', 'and', 'sowing', 'seeds', 'that', 'benefit', 'others', '.', '#', 'pokrally', '#', 'hi']","['success', '...', 'knowing', 'purpose', 'life', 'growing', 'reach', 'maximum', 'potential', 'sowing', 'seeds', 'benefit', 'others', 'pokrally']",[],[],[],[]
338,mbdata,2.01401E+13,Clevvah4Evah,thats bad i have carpool tunnel #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",-0.7,0,2014-01-23 17:25:01,"['thats', 'bad', 'i', 'have', 'carpool', 'tunnel', '#', 'pok', '#', 'rally', '#', 'grammar']","['thats', 'bad', 'carpool', 'tunnel', 'pok', 'rally', 'grammar']",[],[],[],[]
339,mbdata,2.01401E+13,KronosQuoth,"if you can dream it, you can achieve it.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0,1,2014-01-23 17:25:01,"['if', 'you', 'can', 'dream', 'it', ',', 'you', 'can', 'achieve', 'it', '.', '#', 'kronosstar', '#', 'pokrally']","['dream', 'achieve', 'kronosstar', 'pokrally']",[],[],[],[]
340,mbdata,2.01401E+13,choconibbs,@tomatoma yeah? who else you think did it?,,,,1,[],0,1,2014-01-23 17:25:09,"['@', 'tomatoma', 'yeah', '?', 'who', 'else', 'you', 'think', 'did', 'it', '?']","['tomatoma', 'yeah', 'else', 'think']",[],[],[],[]
341,mbdata,2.01401E+13,choconibbs,@sara people first; environment second,,,,1,[],0.125,1,2014-01-23 17:25:25,"['@', 'sara', 'people', 'first', ';', 'environment', 'second']","['sara', 'people', 'first', ';', 'environment', 'second']",[],[],[],[]
342,mbdata,2.01401E+13,KronosQuoth,"the whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.183333333,1,2014-01-23 17:25:29,"['the', 'whole', 'secret', 'of', 'a', 'successful', 'life', 'is', 'to', 'find', 'out', 'what', 'is', 'one', ""'s"", 'destiny', 'to', 'do', ',', 'and', 'then', 'do', 'it', '.', '#', 'pokrally', '#', 'hi']","['whole', 'secret', 'successful', 'life', 'find', 'one', 'destiny', 'pokrally']",[],[],[],[]
343,mbdata,2.01401E+13,KronosQuoth,its not the years in your life that count. its the life in your years.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0,1,2014-01-23 17:25:29,"['its', 'not', 'the', 'years', 'in', 'your', 'life', 'that', 'count', '.', 'its', 'the', 'life', 'in', 'your', 'years', '.', '#', 'kronosstar', '#', 'pokrally']","['years', 'life', 'count', 'life', 'years', 'kronosstar', 'pokrally']",[],[],[],[]
344,mbdata,2.01401E+13,KronosQuoth,"certain things catch your eye, but pursue only those that capture the heart.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0.107142857,1,2014-01-23 17:25:29,"['certain', 'things', 'catch', 'your', 'eye', ',', 'but', 'pursue', 'only', 'those', 'that', 'capture', 'the', 'heart', '.', '#', 'kronosstar', '#', 'pokrally']","['certain', 'things', 'catch', 'eye', 'pursue', 'capture', 'heart', 'kronosstar', 'pokrally']",[],[],[],[]
345,mbdata,2.01401E+13,zengardener,rt @centralbulletin pok rally is peaceful but tense with strong police presence #abila #centralbulletin,,,,0,"['#Abila', '#CentralBulletin']",0.116666667,1,2014-01-23 17:25:31,"['rt', '@', 'centralbulletin', 'pok', 'rally', 'is', 'peaceful', 'but', 'tense', 'with', 'strong', 'police', 'presence', '#', 'abila', '#', 'centralbulletin']","['centralbulletin', 'pok', 'rally', 'peaceful', 'tense', 'strong', 'police', 'presence', 'abila', 'centralbulletin']",['crime'],[],"['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']",[]
346,mbdata,2.01401E+13,joyce101,rt @centralbulletin pok rally is peaceful but tense with strong police presence #abila #centralbulletin,,,,0,"['#Abila', '#CentralBulletin']",0.116666667,1,2014-01-23 17:25:31,"['rt', '@', 'centralbulletin', 'pok', 'rally', 'is', 'peaceful', 'but', 'tense', 'with', 'strong', 'police', 'presence', '#', 'abila', '#', 'centralbulletin']","['centralbulletin', 'pok', 'rally', 'peaceful', 'tense', 'strong', 'police', 'presence', 'abila', 'centralbulletin']",['crime'],[],"['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']",[]
347,mbdata,2.01401E+13,choconibbs,@pokpokpok anarchist!,,,,1,[],0,1,2014-01-23 17:25:34,"['@', 'pokpokpok', 'anarchist', '!']","['pokpokpok', 'anarchist']",[],[],[],[]
348,mbdata,2.01401E+13,ReggieWassali,probably 2000 people! #pokrally,,,,1,['#POKRally'],0,1,2014-01-23 17:25:34,"['probably', '2000', 'people', '!', '#', 'pokrally']","['probably', '2000', 'people', 'pokrally']",[],[],[],[]
349,mbdata,2.01401E+13,SaveOurWildlands,celebrate national scarlet cormorant day! sow.kronos/helpnow,,,,1,[],0,1,2014-01-23 17:25:45,"['celebrate', 'national', 'scarlet', 'cormorant', 'day', '!', 'sow.kronos/helpnow']","['celebrate', 'national', 'scarlet', 'cormorant', 'day', 'sow.kronos/helpnow']",[],[],[],[]
350,mbdata,2.01401E+13,Viktor-E,bringing the message of activism and sustainability to kronosians: viktor-e.kronos,,,,1,[],0,1,2014-01-23 17:25:45,"['bringing', 'the', 'message', 'of', 'activism', 'and', 'sustainability', 'to', 'kronosians', ':', 'viktor-e.kronos']","['bringing', 'message', 'activism', 'sustainability', 'kronosians', ':', 'viktor-e.kronos']",[],[],[],[]
351,mbdata,2.01401E+13,choconibbs,waiting for the next criminal to appear #pokrally,,,,1,['#POKRally'],-0.2,0,2014-01-23 17:25:45,"['waiting', 'for', 'the', 'next', 'criminal', 'to', 'appear', '#', 'pokrally']","['waiting', 'next', 'criminal', 'appear', 'pokrally']",['crime'],[],"['criminal', 'criminal', 'criminal', 'criminal', 'criminal', 'criminal', 'criminal', 'criminal', 'criminal']",[]
352,mbdata,2.01401E+13,truthforcadau,so many people here this is awesome! pok is peace! #pokrallyinthepark,36.051,24.854,,1,['#POKRallyinthepark'],0.75,1,2014-01-23 17:25:45,"['so', 'many', 'people', 'here', 'this', 'is', 'awesome', '!', 'pok', 'is', 'peace', '!', '#', 'pokrallyinthepark']","['many', 'people', 'awesome', 'pok', 'peace', 'pokrallyinthepark']",[],[],[],[]
353,ccdata,2.01401E+13,,misdemeanor assault-in progress,,,N. Gounaraki St / N. Bairn Stt,1,[],0,1,2014-01-23 17:25:45,"['misdemeanor', 'assault-in', 'progress']","['misdemeanor', 'assault-in', 'progress']",['crime'],[],"['misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in']",[]
354,mbdata,2.01401E+13,lindyT,rt @truccotrucco lucio jakab tells it like it is #pok #sow,,,,1,"['#POK', '#SOW']",0,1,2014-01-23 17:25:47,"['rt', '@', 'truccotrucco', 'lucio', 'jakab', 'tells', 'it', 'like', 'it', 'is', '#', 'pok', '#', 'sow']","['truccotrucco', 'lucio', 'jakab', 'tells', 'like', 'pok', 'sow']",[],[],[],[]
355,mbdata,2.01401E+13,choconibbs,@tomatoma kidnapping is a crime #fact #pokrally,,,,0,"['#fact', '#POKRally']",0,1,2014-01-23 17:25:51,"['@', 'tomatoma', 'kidnapping', 'is', 'a', 'crime', '#', 'fact', '#', 'pokrally']","['tomatoma', 'kidnapping', 'crime', 'fact', 'pokrally']",['crime'],[],"['kidnapping', 'kidnapping', 'kidnapping', 'kidnapping', 'kidnapping', 'kidnapping', 'crime', 'kidnapping', 'crime', 'kidnapping', 'crime', 'kidnapping', 'crime']",[]
356,mbdata,2.01401E+13,stuffNstuff,viktor-e will be playing our party next tuesday - hear him now! #pokrally,,,,1,['#pokrally'],0,1,2014-01-23 17:25:51,"['viktor-e', 'will', 'be', 'playing', 'our', 'party', 'next', 'tuesday', '-', 'hear', 'him', 'now', '!', '#', 'pokrally']","['viktor-e', 'playing', 'party', 'next', 'tuesday', 'hear', 'pokrally']",[],[],[],[]
357,ccdata,2.01401E+13,,traffic stop,,,Rist Way / Niovis St,1,[],0,1,2014-01-23 17:25:51,"['traffic', 'stop']","['traffic', 'stop']",['emergency'],[],[],"['traffic', 'traffic', 'traffic', 'traffic']"
358,mbdata,2.01401E+13,Clevvah4Evah,my hand hurts i think i have carpet tunnel #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0,1,2014-01-23 17:25:51,"['my', 'hand', 'hurts', 'i', 'think', 'i', 'have', 'carpet', 'tunnel', '#', 'pok', '#', 'rally', '#', 'grammar']","['hand', 'hurts', 'think', 'carpet', 'tunnel', 'pok', 'rally', 'grammar']",[],[],[],[]
359,mbdata,2.01401E+13,brain448,rt @abilapost pok rally is peaceful so far but tense with a strong police presence #pokrally #abilapost,,,,0,"['#POKrally', '#AbilaPost']",0.1125,1,2014-01-23 17:26:00,"['rt', '@', 'abilapost', 'pok', 'rally', 'is', 'peaceful', 'so', 'far', 'but', 'tense', 'with', 'a', 'strong', 'police', 'presence', '#', 'pokrally', '#', 'abilapost']","['abilapost', 'pok', 'rally', 'peaceful', 'far', 'tense', 'strong', 'police', 'presence', 'pokrally', 'abilapost']",['crime'],[],"['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']",[]
360,mbdata,2.01401E+13,sarajane,rt @abilapost pok rally is peaceful so far but tense with a strong police presence #pokrally #abilapost,,,,0,"['#POKrally', '#AbilaPost']",0.1125,1,2014-01-23 17:26:00,"['rt', '@', 'abilapost', 'pok', 'rally', 'is', 'peaceful', 'so', 'far', 'but', 'tense', 'with', 'a', 'strong', 'police', 'presence', '#', 'pokrally', '#', 'abilapost']","['abilapost', 'pok', 'rally', 'peaceful', 'far', 'tense', 'strong', 'police', 'presence', 'pokrally', 'abilapost']",['crime'],[],"['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']",[]
361,mbdata,2.01401E+13,brain448,rt @abilapost pok rally is peaceful so far but tense with a strong police presence #pokrally #abilapost,,,,0,"['#POKrally', '#AbilaPost']",0.1125,1,2014-01-23 17:26:00,"['rt', '@', 'abilapost', 'pok', 'rally', 'is', 'peaceful', 'so', 'far', 'but', 'tense', 'with', 'a', 'strong', 'police', 'presence', '#', 'pokrally', '#', 'abilapost']","['abilapost', 'pok', 'rally', 'peaceful', 'far', 'tense', 'strong', 'police', 'presence', 'pokrally', 'abilapost']",['crime'],[],"['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']",[]
362,mbdata,2.01401E+13,ninjabob,rt @abilapost pok rally is peaceful so far but tense with a strong police presence #pokrally #abilapost,,,,0,"['#POKrally', '#AbilaPost']",0.1125,1,2014-01-23 17:26:00,"['rt', '@', 'abilapost', 'pok', 'rally', 'is', 'peaceful', 'so', 'far', 'but', 'tense', 'with', 'a', 'strong', 'police', 'presence', '#', 'pokrally', '#', 'abilapost']","['abilapost', 'pok', 'rally', 'peaceful', 'far', 'tense', 'strong', 'police', 'presence', 'pokrally', 'abilapost']",['crime'],[],"['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']",[]
363,mbdata,2.01401E+13,KronosQuoth,only put off until tomorrow what you are willing to die having left undone.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.083333333,1,2014-01-23 17:26:15,"['only', 'put', 'off', 'until', 'tomorrow', 'what', 'you', 'are', 'willing', 'to', 'die', 'having', 'left', 'undone', '.', '#', 'pokrally', '#', 'hi']","['put', 'tomorrow', 'willing', 'die', 'left', 'undone', 'pokrally']",[],[],[],[]
364,mbdata,2.01401E+13,KronosQuoth,"i have not failed. i've just found 10,000 ways that won't work.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.25,1,2014-01-23 17:26:15,"['i', 'have', 'not', 'failed', '.', 'i', ""'ve"", 'just', 'found', '10,000', 'ways', 'that', 'wo', ""n't"", 'work', '.', '#', 'pokrally', '#', 'hi']","['failed', ""'ve"", 'found', '10,000', 'ways', 'wo', 'work', 'pokrally']",[],[],[],[]
